"";"Tipo";"pH";"Sulfatos";"Alcohol";"Tonalidad";"Calidad";"Precio"
"458";"Tinto";3,28;0,58;9,6;"Azulado";5;2,35
"459";"Tinto";3,26;0,74;11,2;"Rojo";7;5,28
"460";"Tinto";3,25;0,57;9;"Azulado";3;2,97
"461";"Tinto";3,35;0,61;11,3;"Rojo";6;5,21
"462";"Tinto";3,26;0,61;9,3;"Azulado";5;3,45
"463";"Tinto";3,18;0,61;11,8;"Rojo";5;3,56
"464";"Tinto";3,08;0,53;9;"Azulado";5;2,44
"465";"Tinto";2,98;0,7;9,2;"Azulado";6;4,84
"466";"Tinto";3,48;0,91;9,7;"Azulado";5;2,53
"467";"Tinto";3,16;0,72;11,5;"Rojo";6;5,29
"469";"Tinto";3,17;0,62;9,2;"Azulado";6;4,38
"470";"Tinto";3,2;0,58;9,8;"Azulado";5;3,24
"471";"Tinto";3,05;0,61;10,6;"Granate";5;4,71
"472";"Tinto";3,2;0,71;11,4;"Rojo";6;4,08
"473";"Tinto";3,15;0,82;10,4;"Granate";6;5,29
"474";"Tinto";3,26;0,79;10,6;"Granate";5;5,11
"475";"Tinto";3,2;0,89;9,4;"Azulado";6;5,08
"476";"Tinto";3,14;0,6;10,2;"Granate";5;3,27
"477";"Tinto";3,28;0,7;9,7;"Azulado";5;2,49
"478";"Tinto";3,18;1,06;11;"Rojo";6;4,58
"479";"Tinto";3,14;0,6;10,2;"Granate";5;3,78
"480";"Tinto";3,19;0,7;10,1;"Granate";6;4,64
"481";"Tinto";3,12;0,66;9,2;"Azulado";5;3,03
"482";"Tinto";3,15;0,92;11,7;"Rojo";8;6,65
"483";"Tinto";3,04;1,05;9,4;"Azulado";5;3,05
"484";"Tinto";3,04;1,06;9,4;"Azulado";5;3,23
"486";"Tinto";3,17;0,47;10;"Granate";5;4,73
"487";"Tinto";3,17;0,47;10;"Granate";5;3,44
"488";"Tinto";3,17;0,42;10;"Granate";6;4,55
"489";"Tinto";3,32;0,92;10,8;"Granate";7;5,24
"490";"Tinto";3,34;0,75;10,2;"Granate";6;3,85
"491";"Tinto";3,31;0,67;10,6;"Granate";6;3,62
"494";"Tinto";3,48;0,74;11,6;"Rojo";6;5
"496";"Tinto";3,15;0,65;11;"Rojo";8;6,74
"497";"Tinto";3,43;0,65;9;"Azulado";6;3,91
"498";"Tinto";3,32;0,79;11,1;"Rojo";5;3,84
"499";"Tinto";3,15;0,65;11;"Rojo";8;6,91
"500";"Tinto";3,48;0,74;11,6;"Rojo";6;5,49
"501";"Tinto";3,43;0,65;9;"Azulado";6;3,45
"504";"Tinto";3,18;1,04;10,9;"Granate";7;5,54
"505";"Tinto";3,21;1,05;10,8;"Granate";7;5,11
"507";"Tinto";3,25;1,02;10,8;"Granate";7;4,19
"508";"Tinto";3,17;0,71;9,5;"Azulado";6;4,87
"509";"Tinto";3,18;0,63;10,2;"Granate";6;4,37
"510";"Tinto";3,04;0,68;11,4;"Rojo";7;6,89
"511";"Tinto";3,02;0,61;9,5;"Azulado";5;2,15
"512";"Tinto";3,18;0,63;10,2;"Granate";6;4,65
"513";"Tinto";3,03;0,81;9,7;"Azulado";6;4,27
"514";"Tinto";3,09;0,66;11,8;"Rojo";7;6,51
"515";"Tinto";3,09;0,66;11,8;"Rojo";7;5,37
"516";"Tinto";3,31;1,14;9,3;"Azulado";5;2,19
"517";"Tinto";3,25;0,74;11,9;"Rojo";6;4,55
"518";"Tinto";3,16;0,63;8,4;"Azulado";3;3,37
"519";"Tinto";3,22;0,68;11,7;"Rojo";6;5,72
"520";"Tinto";3,36;0,78;11;"Rojo";5;3,75
"521";"Tinto";3,42;0,9;10;"Granate";6;3,53
"522";"Tinto";3,48;0,64;9,1;"Azulado";5;3,01
"523";"Tinto";3,38;0,99;9,8;"Azulado";5;2,02
"524";"Tinto";3,22;0,55;9,4;"Azulado";5;2,36
"525";"Tinto";3,23;0,64;9,5;"Azulado";5;2,77
"526";"Tinto";3,24;0,67;9,9;"Azulado";5;3,01
"527";"Tinto";3,36;0,78;11;"Rojo";5;3,19
"528";"Tinto";3,39;0,77;11,4;"Rojo";6;5,16
"529";"Tinto";3,34;0,75;8,7;"Azulado";6;3,26
"530";"Tinto";3,09;0,57;9,4;"Azulado";5;2,8
"531";"Tinto";3,41;0,87;10,3;"Granate";6;4,08
"532";"Tinto";3,16;0,61;10,3;"Granate";5;5,29
"533";"Tinto";3,16;0,61;10,3;"Granate";5;3,27
"535";"Tinto";3,28;0,56;10;"Granate";6;4,34
"536";"Tinto";3,41;0,87;10,3;"Granate";6;4,87
"537";"Tinto";3,09;0,57;9,4;"Azulado";5;2,35
"538";"Tinto";3,37;0,77;10,7;"Granate";6;4,53
"540";"Tinto";3,22;0,62;11,2;"Rojo";5;4,22
"541";"Tinto";3,26;0,67;9,6;"Azulado";5;3,07
"542";"Tinto";3,21;0,73;11;"Rojo";6;4,91
"543";"Tinto";3,12;0,59;9,9;"Azulado";5;2,62
"544";"Tinto";3,06;0,72;11;"Rojo";6;4,27
"545";"Tinto";2,86;0,79;8,4;"Azulado";6;4,34
"546";"Tinto";3,08;0,59;9,1;"Azulado";5;2,16
"547";"Tinto";3,45;0,78;9,5;"Azulado";6;3,68
"548";"Tinto";3,26;0,86;10,7;"Granate";6;3,92
"549";"Tinto";3,12;0,75;10,4;"Granate";6;5,22
"550";"Tinto";3,27;0,61;9,4;"Azulado";6;3,63
"551";"Tinto";3,33;0,56;9,5;"Azulado";6;4,77
"552";"Tinto";3,19;0,73;10;"Granate";6;4,61
"553";"Tinto";3,12;0,74;10;"Granate";6;3,07
"554";"Tinto";3,74;0,62;11,5;"Rojo";5;4,92
"555";"Tinto";2,92;0,74;11,1;"Rojo";5;4,12
"556";"Tinto";2,92;0,74;11,1;"Rojo";5;4,81
"557";"Tinto";3,07;0,56;11,7;"Rojo";6;5,75
"558";"Tinto";2,92;0,74;11,1;"Rojo";5;3,82
"559";"Tinto";3,07;0,56;11,7;"Rojo";6;5,52
"561";"Tinto";3,14;0,57;11,4;"Rojo";5;4,63
"562";"Tinto";3,23;0,58;9,2;"Azulado";5;2,55
"563";"Tinto";3,08;0,61;9,2;"Azulado";5;2,93
"564";"Tinto";3,31;0,61;10,1;"Granate";6;5,41
"566";"Tinto";3,14;0,57;11,4;"Rojo";5;3,32
"567";"Tinto";3,32;0,6;9;"Azulado";6;4,29
"568";"Tinto";3,32;0,6;9;"Azulado";6;4,73
"569";"Tinto";3,31;0,79;10,7;"Granate";6;3,5
"570";"Tinto";3,57;0,57;11,7;"Rojo";6;4,73
"571";"Tinto";3,32;0,91;11;"Rojo";6;4,52
"572";"Tinto";3,57;0,57;11,7;"Rojo";6;4,24
"573";"Tinto";3,14;0,61;10,4;"Granate";5;3,25
"574";"Tinto";3,3;0,56;9,6;"Azulado";4;3,05
"575";"Tinto";3,19;0,7;10;"Granate";6;4,89
"576";"Tinto";3,2;0,8;10,2;"Granate";6;3,12
"577";"Tinto";3,34;0,52;10;"Granate";4;3,28
"578";"Tinto";3,3;0,6;9,5;"Azulado";5;2,63
"579";"Tinto";3,29;0,6;9,8;"Azulado";5;3,19
"580";"Tinto";3,14;0,51;9,8;"Azulado";6;3,12
"581";"Tinto";3,19;0,44;9,6;"Azulado";5;2,97
"582";"Tinto";3,19;0,44;9,6;"Azulado";5;2,02
"583";"Tinto";3,19;0,43;9,2;"Azulado";5;3,25
"584";"Tinto";2,98;0,66;9,9;"Azulado";7;5,13
"585";"Tinto";3,3;0,76;10,7;"Granate";7;5,81
"586";"Tinto";3,47;0,66;9,6;"Azulado";6;4,21
"587";"Tinto";3,12;1,02;10,6;"Granate";7;4,79
"588";"Tinto";3,26;0,59;9,3;"Azulado";5;3,17
"590";"Tinto";3,05;0,74;10,5;"Granate";7;4,27
"591";"Tinto";3,35;0,57;9,7;"Azulado";5;2,86
"592";"Tinto";3,12;0,5;11,5;"Rojo";6;5,62
"593";"Tinto";3,35;0,57;9,7;"Azulado";5;2,23
"594";"Tinto";3,29;0,58;9;"Azulado";5;2,19
"595";"Tinto";3,4;0,53;9,5;"Azulado";5;2,43
"596";"Tinto";3,27;0,57;9,3;"Azulado";5;2,4
"597";"Tinto";3,04;0,6;9,3;"Azulado";6;4,98
"598";"Tinto";3,09;0,63;10;"Granate";6;3,7
"599";"Tinto";3,2;0,48;9,8;"Azulado";6;4,98
"600";"Tinto";3;0,7;9,3;"Azulado";6;4,74
"601";"Tinto";3,26;0,47;10;"Granate";4;3,19
"602";"Tinto";3,1;0,56;9;"Azulado";6;4,64
"603";"Tinto";3,3;0,52;9,3;"Azulado";5;2,28
"604";"Tinto";3,1;0,56;9;"Azulado";6;4,97
"605";"Tinto";3,17;0,62;9,1;"Azulado";6;3,58
"606";"Tinto";3,31;0,59;9,2;"Azulado";6;3,72
"608";"Tinto";3,31;0,53;10,5;"Granate";6;5,01
"609";"Tinto";3,32;0,64;10,4;"Granate";6;5,22
"611";"Tinto";3,39;0,54;9,2;"Azulado";5;2,91
"612";"Tinto";2,98;0,54;9,4;"Azulado";5;3,48
"613";"Tinto";3,32;0,6;10;"Granate";6;3,94
"614";"Tinto";3,26;0,74;9,8;"Azulado";5;3
"615";"Tinto";2,87;1,36;10,2;"Granate";6;4,03
"616";"Tinto";3,5;0,57;9,7;"Azulado";5;3,01
"617";"Tinto";3,5;0,57;9,7;"Azulado";5;3,45
"618";"Tinto";3,03;0,93;9,8;"Azulado";6;3,76
"619";"Tinto";3,13;0,7;10,2;"Granate";5;5,49
"620";"Tinto";3,09;0,8;9,3;"Azulado";5;3,18
"621";"Tinto";3,27;0,61;9,4;"Azulado";5;2,32
"622";"Tinto";3,28;0,62;9,4;"Azulado";5;2,44
"623";"Tinto";3,13;0,55;9,5;"Azulado";5;2,15
"625";"Tinto";3,46;0,72;10,2;"Granate";5;4,33
"626";"Tinto";3,46;0,72;10,2;"Granate";5;5,05
"627";"Tinto";3,36;0,49;9,1;"Azulado";5;2,11
"628";"Tinto";3,36;0,49;9,1;"Azulado";5;3,45
"629";"Tinto";3,27;0,6;9,3;"Azulado";6;3,27
"630";"Tinto";3,21;0,61;9,3;"Azulado";5;2,11
"631";"Tinto";3,27;0,6;9,3;"Azulado";6;5,25
"632";"Tinto";3,25;0,63;9,5;"Azulado";5;2,39
"633";"Tinto";3,32;0,57;10,5;"Granate";6;4,73
"634";"Tinto";3,43;0,64;11,3;"Rojo";4;3,41
"635";"Tinto";3,27;0,58;9,5;"Azulado";5;2,52
"636";"Tinto";3,27;0,55;9,7;"Azulado";5;2,44
"637";"Tinto";3,24;0,53;9,4;"Azulado";5;2,5
"638";"Tinto";3,24;0,53;9,4;"Azulado";5;2,95
"639";"Tinto";3,35;0,65;10,2;"Granate";7;5,19
"640";"Tinto";3,18;1,36;10,3;"Granate";6;4,61
"641";"Tinto";3,39;0,62;9,4;"Azulado";5;3,15
"642";"Tinto";3,46;0,63;9,5;"Azulado";5;3,08
"643";"Tinto";3,39;0,62;9,4;"Azulado";5;2,66
"644";"Tinto";3,46;0,63;9,5;"Azulado";5;2,49
"645";"Tinto";3,39;0,62;9,4;"Azulado";5;2,74
"646";"Tinto";3,37;0,69;10,1;"Granate";7;5,2
"647";"Tinto";3,4;0,63;10,1;"Granate";5;4,17
"648";"Tinto";3,32;0,58;11;"Rojo";4;3,47
"649";"Tinto";3,33;0,67;11,2;"Rojo";7;4,05
"650";"Tinto";3,16;0,57;11,3;"Rojo";6;4,9
"651";"Tinto";2,89;0,5;9,6;"Azulado";5;2,34
"652";"Tinto";3,41;0,67;11,2;"Rojo";5;5,11
"655";"Tinto";3,08;0,46;9,5;"Azulado";5;2,29
"656";"Tinto";3,14;0,61;9,4;"Azulado";5;3,36
"657";"Tinto";2,89;0,5;9,6;"Azulado";5;3,06
"658";"Tinto";2,92;0,68;10,5;"Granate";7;5,24
"659";"Tinto";3,32;0,81;9,6;"Azulado";6;3,41
"660";"Tinto";3,41;0,57;11;"Rojo";4;3,02
"661";"Tinto";3,32;0,81;9,6;"Azulado";6;4,27
"662";"Tinto";3,31;0,64;9;"Azulado";5;2,74
"663";"Tinto";3,36;0,7;9,6;"Azulado";6;5,44
"664";"Tinto";3,04;0,79;10,2;"Granate";6;4,63
"665";"Tinto";3,03;0,66;10,2;"Granate";5;3,56
"666";"Tinto";3,14;0,56;9,7;"Azulado";5;2,52
"667";"Tinto";3,18;0,6;9,5;"Azulado";6;4,84
"668";"Tinto";2,94;0,66;9,2;"Azulado";6;4,19
"669";"Tinto";3,15;0,57;11;"Rojo";5;3,62
"670";"Tinto";2,94;0,66;9,2;"Azulado";6;5,14
"671";"Tinto";3,26;0,58;10;"Granate";5;3,96
"672";"Tinto";3,2;0,52;9,5;"Azulado";5;3,38
"673";"Tinto";3,15;0,53;9,5;"Azulado";5;2,27
"674";"Tinto";3,2;0,52;9,5;"Azulado";5;2,58
"675";"Tinto";3,08;0,67;9,3;"Azulado";6;3,47
"676";"Tinto";3,26;0,65;10,2;"Granate";5;4,17
"677";"Tinto";3,08;0,67;9,3;"Azulado";6;4,75
"678";"Tinto";3,4;0,48;9,9;"Azulado";5;2,35
"679";"Tinto";3,48;0,53;10;"Granate";5;5,37
"680";"Tinto";3,13;0,54;9,6;"Azulado";5;2,94
"681";"Tinto";3,06;0,49;9;"Azulado";5;2,95
"682";"Tinto";3,21;0,49;10,2;"Granate";6;3,38
"683";"Tinto";3,33;0,54;9,8;"Azulado";5;2,72
"684";"Tinto";3,37;0,56;11,3;"Rojo";5;4,91
"685";"Tinto";3,25;0,48;9,4;"Azulado";5;2,88
"686";"Tinto";3,37;0,56;11,3;"Rojo";5;5,44
"687";"Tinto";3,44;0,6;9,1;"Azulado";5;2,68
"688";"Tinto";3,28;0,59;9,7;"Azulado";5;3,35
"689";"Tinto";3,4;0,47;9,4;"Azulado";5;2,97
"690";"Tinto";3,3;1,05;9,4;"Azulado";5;2,21
"691";"Tinto";3,63;0,54;10,7;"Granate";3;2,71
"692";"Tinto";3,48;0,54;9,8;"Azulado";5;2,87
"693";"Tinto";3,03;1,17;9;"Azulado";5;2,31
"694";"Tinto";3,32;0,62;9,4;"Azulado";5;3,42
"695";"Tinto";3,31;0,61;9,4;"Azulado";5;2,9
"697";"Tinto";3,47;0,67;9,5;"Azulado";6;4,35
"698";"Tinto";3,47;0,67;9,5;"Azulado";6;3,93
"699";"Tinto";3,31;0,53;9,7;"Azulado";5;2,37
"700";"Tinto";3,11;0,62;10,8;"Granate";6;4,78
"701";"Tinto";3,08;0,57;10,1;"Granate";6;4,48
"702";"Tinto";3,47;0,67;9,5;"Azulado";6;3,37
"703";"Tinto";3,47;0,67;9,4;"Azulado";6;4,74
"704";"Tinto";3,32;0,7;9,6;"Azulado";4;2,43
"705";"Tinto";3,29;0,54;9,7;"Azulado";4;3,29
"706";"Tinto";3,37;0,49;9,9;"Azulado";5;2,55
"707";"Tinto";3,4;0,47;10;"Granate";5;3,83
"708";"Tinto";3,37;0,51;10,5;"Granate";5;4,41
"709";"Tinto";3,34;0,61;11,6;"Rojo";6;4,61
"710";"Tinto";3,27;0,66;10;"Granate";6;5,06
"711";"Tinto";3,06;0,57;10,1;"Granate";5;3,54
"712";"Tinto";3,38;0,61;9,5;"Azulado";5;2,87
"713";"Tinto";3,36;0,45;9,4;"Azulado";5;2,56
"714";"Tinto";3,34;0,46;9,4;"Azulado";5;2,26
"715";"Tinto";3,28;0,51;9,8;"Azulado";5;2,11
"716";"Tinto";3,29;0,48;9,2;"Azulado";6;4,54
"717";"Tinto";3,34;0,46;9,4;"Azulado";5;2,73
"718";"Tinto";3,21;0,57;10;"Granate";5;5,06
"719";"Tinto";3,22;0,44;9,6;"Azulado";5;2,23
"720";"Tinto";3,46;0,54;9,5;"Azulado";5;2,3
"721";"Tinto";3,22;0,44;9,6;"Azulado";5;2,81
"722";"Tinto";3,1;0,53;9,2;"Azulado";5;2,78
"723";"Tinto";3,21;0,59;10;"Granate";5;3,85
"724";"Tinto";2,94;1,62;9,5;"Azulado";5;2,2
"725";"Tinto";3,54;0,6;11,2;"Rojo";4;2,59
"726";"Tinto";3,29;0,55;10,4;"Granate";5;4,52
"727";"Tinto";3,43;0,72;11,1;"Rojo";6;4,1
"728";"Tinto";3,46;0,68;9,5;"Azulado";5;3,23
"729";"Tinto";3,46;0,68;9,5;"Azulado";5;2,1
"731";"Tinto";3,17;0,67;9,6;"Azulado";5;3,5
"732";"Tinto";3,44;0,52;11,5;"Rojo";5;4,07
"733";"Tinto";3,39;0,47;9,6;"Azulado";5;2,89
"734";"Tinto";3,55;0,6;9,5;"Azulado";5;2,65
"735";"Tinto";3,48;0,62;9,3;"Azulado";5;3,16
"736";"Tinto";3,26;0,5;9,5;"Azulado";5;3,02
"737";"Tinto";3,26;0,5;9,5;"Azulado";5;3,01
"738";"Tinto";3,5;0,65;9,3;"Azulado";6;4,95
"739";"Tinto";3,1;0,56;9,2;"Azulado";5;2,08
"740";"Tinto";3,35;0,6;9,3;"Azulado";5;2,72
"741";"Tinto";3,45;0,68;11,5;"Rojo";6;4,16
"742";"Tinto";3,21;0,57;9,5;"Azulado";5;3,31
"743";"Tinto";3,46;0,65;9,2;"Azulado";5;3,36
"744";"Tinto";3,13;0,53;10;"Granate";5;4,46
"745";"Tinto";3,13;0,51;9,5;"Azulado";5;2,74
"746";"Tinto";3,52;0,73;9,5;"Azulado";6;4,77
"747";"Tinto";3,3;0,47;9;"Azulado";6;5,21
"748";"Tinto";3,3;0,48;9,4;"Azulado";5;2,67
"749";"Tinto";3,52;0,72;9,6;"Azulado";6;4,19
"750";"Tinto";3,52;0,73;9,5;"Azulado";6;4,29
"751";"Tinto";3,29;0,55;9,5;"Azulado";5;2,56
"752";"Tinto";3,29;0,55;9,5;"Azulado";5;2,82
"753";"Tinto";3,39;0,61;9,4;"Azulado";5;2,85
"754";"Tinto";3,29;0,55;9,5;"Azulado";5;2,46
"755";"Tinto";3,09;1,06;9,1;"Azulado";6;3,7
"756";"Tinto";3,51;0,43;10,7;"Granate";6;4,33
"757";"Tinto";3,6;0,46;11,2;"Rojo";6;4,58
"758";"Tinto";3,25;0,5;9,8;"Azulado";5;3,44
"759";"Tinto";3,25;0,5;9,8;"Azulado";5;2,48
"760";"Tinto";3,19;0,52;9,2;"Azulado";5;2,76
"761";"Tinto";3,23;0,57;9,7;"Azulado";5;2,99
"762";"Tinto";3,25;0,42;9,6;"Azulado";5;3,32
"763";"Tinto";3,31;0,53;10;"Granate";6;3
"764";"Tinto";3,25;0,42;9,6;"Azulado";5;2,62
"765";"Tinto";3,31;0,55;9,5;"Azulado";6;3,33
"766";"Tinto";3,31;0,54;9,5;"Azulado";6;4,9
"767";"Tinto";3,14;0,54;9,4;"Azulado";5;3,12
"768";"Tinto";3,45;0,62;9,5;"Azulado";5;2,68
"769";"Tinto";3,55;0,53;9,7;"Azulado";6;4,32
"770";"Tinto";3,39;0,54;9,6;"Azulado";5;2,89
"771";"Tinto";3,55;0,53;9,7;"Azulado";6;5,38
"772";"Tinto";3,28;0,55;9,4;"Azulado";5;2,14
"773";"Tinto";3,27;0,55;9,4;"Azulado";5;3,16
"774";"Tinto";3,3;0,92;9,5;"Azulado";6;4,52
"775";"Tinto";3,31;0,91;9,5;"Azulado";6;5,35
"776";"Tinto";3,43;0,46;10;"Granate";5;4,17
"777";"Tinto";3,4;0,6;10,3;"Granate";6;5,43
"778";"Tinto";3,4;0,59;10,3;"Granate";6;5,4
"779";"Tinto";3,36;0,61;10,5;"Granate";5;3,69
"780";"Tinto";3,5;0,6;9,8;"Azulado";5;3,15
"781";"Tinto";3,31;0,6;9,4;"Azulado";6;3,84
"782";"Tinto";3,66;0,65;9,8;"Azulado";5;3,11
"783";"Tinto";3,36;0,53;10;"Granate";5;5,5
"784";"Tinto";3,66;0,65;9,8;"Azulado";5;3,33
"785";"Tinto";3,55;0,59;9,8;"Azulado";5;3,29
"786";"Tinto";3,21;0,5;9,5;"Azulado";5;3,31
"787";"Tinto";3,21;0,5;9,5;"Azulado";5;2,53
"788";"Tinto";3,18;0,56;10,1;"Granate";6;3,53
"789";"Tinto";3,18;0,56;10,1;"Granate";6;5,1
"790";"Tinto";3,09;0,52;9,3;"Azulado";5;2,22
"791";"Tinto";3,33;0,68;9,7;"Azulado";6;5,25
"792";"Tinto";3,23;0,54;9,6;"Azulado";5;3,01
"793";"Tinto";3,48;0,6;9,7;"Azulado";6;4,11
"794";"Tinto";3,38;0,56;10,8;"Granate";5;3,74
"796";"Tinto";2,99;1,18;10,2;"Granate";5;3,2
"797";"Tinto";3,1;0,74;9,6;"Azulado";5;2,73
"798";"Tinto";3,24;0,81;10,8;"Granate";7;4,44
"799";"Tinto";3,29;0,52;10,7;"Granate";6;4,36
"800";"Tinto";3,29;0,52;10,7;"Granate";6;4,94
"801";"Tinto";3,25;0,51;9,4;"Azulado";5;3,29
"802";"Tinto";3,23;0,44;10;"Granate";5;4,4
"804";"Tinto";3,24;0,66;9,6;"Azulado";6;3,15
"805";"Tinto";3,26;0,57;9,9;"Azulado";6;4,21
"809";"Tinto";3,26;0,86;9,2;"Azulado";5;2,04
"810";"Tinto";3,22;0,55;10,3;"Granate";6;3,72
"811";"Tinto";3,3;0,47;10,5;"Granate";5;4,53
"812";"Tinto";3,09;0,68;10,9;"Granate";6;4,85
"813";"Tinto";3,24;0,71;10,8;"Granate";5;4,77
"814";"Tinto";3,44;0,58;11,4;"Rojo";4;2,41
"815";"Tinto";3,21;0,76;11,3;"Rojo";6;5,11
"816";"Tinto";3,24;0,71;10,8;"Granate";5;4,71
"817";"Tinto";3,23;0,58;10,5;"Granate";6;4,95
"818";"Tinto";3,28;0,73;11,9;"Rojo";6;4,64
"819";"Tinto";3,29;0,45;9,4;"Azulado";5;2,45
"820";"Tinto";3,28;0,54;9,6;"Azulado";5;2,09
"821";"Tinto";3,34;0,6;9,7;"Azulado";5;3
"823";"Tinto";3,61;0,64;9,8;"Azulado";5;3,37
"824";"Tinto";3,61;0,64;9,8;"Azulado";5;3,48
"825";"Tinto";3,24;0,53;10,3;"Granate";5;3,57
"826";"Tinto";3,36;0,49;10,7;"Granate";5;3,11
"827";"Tinto";3,4;0,64;11;"Rojo";7;5,78
"828";"Tinto";3,36;0,49;10,7;"Granate";5;5,19
"830";"Tinto";3,56;0,77;11,1;"Rojo";6;5,08
"831";"Tinto";3,38;0,55;10,9;"Granate";4;2,46
"832";"Tinto";3,56;0,77;11,1;"Rojo";6;4,86
"833";"Tinto";3,38;0,86;9,9;"Azulado";3;2,28
"834";"Tinto";3,38;0,86;9,9;"Azulado";4;2,06
"835";"Tinto";3,32;0,47;9,4;"Azulado";5;2,63
"836";"Tinto";3,39;0,51;9,3;"Azulado";5;3,18
"837";"Tinto";3,26;0,39;11,7;"Rojo";7;5,89
"838";"Tinto";3,26;0,39;11,7;"Rojo";7;5,72
"839";"Tinto";3,24;0,83;11,2;"Rojo";7;5,77
"840";"Tinto";3,46;0,47;10;"Granate";5;4
"842";"Tinto";3,45;0,63;10,3;"Granate";5;5,33
"843";"Tinto";3,23;0,72;10,9;"Granate";6;5,88
"844";"Tinto";3,28;0,62;9,4;"Azulado";5;3,15
"845";"Tinto";3,18;0,83;10,6;"Granate";6;3,78
"846";"Tinto";3,59;0,66;9,8;"Azulado";5;2,88
"847";"Tinto";3,59;0,66;9,8;"Azulado";5;2,66
"848";"Tinto";3,5;0,7;9,9;"Azulado";6;3,42
"849";"Tinto";3,59;0,66;9,8;"Azulado";5;2,76
"850";"Tinto";3,58;0,66;9,8;"Azulado";5;3,26
"851";"Tinto";3,28;0,55;9,5;"Azulado";5;3,24
"852";"Tinto";3,28;0,55;9,5;"Azulado";5;2,85
"853";"Tinto";3,22;1,07;9,7;"Azulado";5;2,85
"854";"Tinto";3,47;0,73;10,9;"Granate";6;4,77
"855";"Tinto";3,47;0,73;10,9;"Granate";6;4,05
"856";"Tinto";3,51;0,71;11,7;"Rojo";7;6,22
"857";"Tinto";3,47;0,73;10,9;"Granate";6;4,07
"858";"Tinto";3,4;0,78;11,3;"Rojo";7;6,8
"859";"Tinto";3,15;0,67;10,6;"Granate";7;5,92
"860";"Tinto";3,4;0,82;11,2;"Rojo";6;4,81
"861";"Tinto";3,51;0,54;9,5;"Azulado";5;2,3
"862";"Tinto";3,66;0,6;11,5;"Rojo";6;5,54
"863";"Tinto";3,24;0,44;10,4;"Granate";5;4,39
"864";"Tinto";3,51;0,53;9,7;"Azulado";5;2,75
"865";"Tinto";3,51;0,54;9,5;"Azulado";5;3,15
"866";"Tinto";3,51;0,54;9,7;"Azulado";5;2,66
"867";"Tinto";3,41;0,83;11,3;"Rojo";6;5,2
"868";"Tinto";3,4;0,84;11,2;"Rojo";6;5,59
"869";"Tinto";3,4;0,82;11,2;"Rojo";6;5,65
"870";"Tinto";3,44;0,64;10,9;"Granate";6;4,26
"871";"Tinto";3,41;0,57;11,8;"Rojo";6;5
"872";"Tinto";3,53;0,57;10,6;"Granate";5;4,09
"873";"Tinto";3,43;0,54;10;"Granate";4;2,64
"874";"Tinto";3,23;0,58;11,1;"Rojo";7;5,53
"875";"Tinto";3,12;0,65;11,8;"Rojo";7;6,88
"876";"Tinto";3,31;0,79;11,8;"Rojo";7;5,14
"877";"Tinto";3,4;0,58;10,9;"Granate";4;2,42
"878";"Tinto";3,41;0,57;11,8;"Rojo";6;4,82
"879";"Tinto";3,22;0,5;10;"Granate";6;4,17
"880";"Tinto";3,53;0,55;9,5;"Azulado";5;3,5
"881";"Tinto";3,15;0,49;9,9;"Azulado";5;3,32
"882";"Tinto";3,48;0,65;11,4;"Rojo";6;5,49
"884";"Tinto";3,53;0,55;9,5;"Azulado";5;2,41
"885";"Tinto";3,22;0,5;10;"Granate";6;3,48
"886";"Tinto";3,34;0,64;10,5;"Granate";5;4,33
"887";"Tinto";3,33;0,65;10,4;"Granate";6;4,89
"889";"Tinto";3,43;0,56;11,2;"Rojo";6;5,72
"890";"Tinto";3,22;0,68;9,3;"Azulado";5;2,37
"891";"Tinto";3,44;0,58;10,1;"Granate";5;3,94
"892";"Tinto";3,53;0,57;9,7;"Azulado";5;2,4
"893";"Tinto";3,22;0,65;9,3;"Azulado";6;3,53
"894";"Tinto";3,53;0,57;9,7;"Azulado";5;2,23
"895";"Tinto";3,53;0,58;9,8;"Azulado";6;3,91
"896";"Tinto";3,42;0,58;10,7;"Granate";6;4,14
"898";"Tinto";3,42;0,58;10,7;"Granate";6;3,03
"900";"Tinto";3,48;0,49;11;"Rojo";3;2,22
"901";"Tinto";3,4;0,69;11,8;"Rojo";5;3,04
"902";"Tinto";3,58;0,69;10,8;"Granate";7;5,44
"903";"Tinto";3,58;0,69;10,8;"Granate";7;5,44
"904";"Tinto";3,41;0,59;10,8;"Granate";7;6
"905";"Tinto";3,41;0,59;10,8;"Granate";7;5,68
"906";"Tinto";3,23;0,59;9,5;"Azulado";5;3,26
"907";"Tinto";3,39;0,71;11;"Rojo";5;3,1
"908";"Tinto";3,59;0,54;11,5;"Rojo";6;5,89
"909";"Tinto";3,43;0,59;10,8;"Granate";6;4,9
"910";"Tinto";3,29;0,52;11,5;"Rojo";6;5,98
"912";"Tinto";3,18;0,6;10,9;"Granate";6;4,07
"915";"Tinto";3,29;0,52;11,5;"Rojo";6;5,56
"916";"Tinto";3,27;0,67;11,9;"Rojo";6;4,3
"917";"Tinto";3,62;0,61;11;"Rojo";5;4,54
"918";"Tinto";3,38;0,64;10,1;"Granate";6;4,88
"919";"Tinto";3,3;0,72;11;"Rojo";6;4,03
"920";"Tinto";3,38;0,89;11,8;"Rojo";6;5,08
"921";"Tinto";3,24;0,56;10,5;"Granate";5;4,09
"922";"Tinto";3,3;0,72;11;"Rojo";6;4,15
